smiles,pchembl_value,target_name,target_id
Oc1ccc2[nH]cc(CCN3CCN(c4cccc5ccccc45)CC3)c2c1,7.94,Serotonin 7 (5-HT7) receptor,8
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(F)nc3)CC2)cc1,8.42,Serotonin 7 (5-HT7) receptor,8
O=C(c1ccc(Cl)cc1)C1CCN(CC[C@H]2CCCN2S(=O)(=O)c2ccc3cc[nH]c3c2)CC1,9.1,Serotonin 7 (5-HT7) receptor,8
C[C@H]1CCCN(CC[C@@H](C)N(C)S(=O)(=O)c2cccc3ccccc23)C1,6.2,Serotonin 7 (5-HT7) receptor,8
CC(C)c1ccc2ccn(CCN3CCCN(C)CC3)c2c1,6.84,Serotonin 7 (5-HT7) receptor,8
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccccn3)CC2)cc1,7.82,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CC2CCC(C1)N2CCOc1cccc(-c2ccccc2)c1)c1ccc(F)cc1,7.85,Serotonin 7 (5-HT7) receptor,8
Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(Cl)c1-2,7.39,Serotonin 7 (5-HT7) receptor,8
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(Br)c2)CC1,8.7,Serotonin 7 (5-HT7) receptor,8
CN(CCCN1CCN(c2ccccc2)CC1)c1cccc(Br)c1,6.79,Serotonin 7 (5-HT7) receptor,8
CN(CCCN1CCN(c2cccc3ccccc23)CC1)c1cccc(O)c1,8.54,Serotonin 7 (5-HT7) receptor,8
CN1C(=O)C2(CCCCN3CC=C(c4ccccc4)CC3)CCCc3cccc1c32,7.6,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(Cc2ccc3oc4ccccc4c(=O)c3c2)CC1.Cl,6.37,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(c2cc3ccccc3[nH]2)CC1,8.2,Serotonin 7 (5-HT7) receptor,8
CC1CCN(CC[C@@H](C)C(C)S(=O)(=O)c2cccc3ccccc23)CC1,7.5,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1,7.92,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(c1ccccc1F)N1CCC[C@@H]1CCCN1CCN(c2ccccn2)CC1,9.77,Serotonin 7 (5-HT7) receptor,8
Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O,5.55,Serotonin 7 (5-HT7) receptor,8
CN(C)CCOc1cccc(Br)n1,5.65,Serotonin 7 (5-HT7) receptor,8
COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccccn3)CC2)cc1,7.63,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1-c1cc(CN(C)C)ccc1Cl,7.7,Serotonin 7 (5-HT7) receptor,8
CCNCc1ccc(Cl)c(-c2ccccc2OC)c1,8.03,Serotonin 7 (5-HT7) receptor,8
CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1,7.7,Serotonin 7 (5-HT7) receptor,8
Cc1nn(C)c(C)c1-c1cccc(CCN(C)C)c1,8.89,Serotonin 7 (5-HT7) receptor,8
CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1cccc2cccnc12,7.43,Serotonin 7 (5-HT7) receptor,8
COc1ccc(N2CCN(Cc3ccccc3-c3ccccc3)CC2)cc1OC,5.73,Serotonin 7 (5-HT7) receptor,8
CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1CCCCCN1CCN(c2ccccc2F)CC1.Cl,6.87,Serotonin 7 (5-HT7) receptor,8
Cl.O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccccc2c1,7.25,Serotonin 7 (5-HT7) receptor,8
Cl.O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc2ccccc2c1,7.3,Serotonin 7 (5-HT7) receptor,8
Cl.O=S(=O)(c1cnc2ccccc2c1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,7.4,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccccc5O)CC4)c(=O)ccn23)n(C)c1=O,6.33,Serotonin 7 (5-HT7) receptor,8
O=C([C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1,8.05,Serotonin 7 (5-HT7) receptor,8
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,9.15,Serotonin 7 (5-HT7) receptor,8
O=c1cc(-c2ccccc2)ncn1CCCCCN1CCN(c2ccccc2)CC1,6.21,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1,7.32,Serotonin 7 (5-HT7) receptor,8
c1ccc(CN2CCN(CCCCCOc3cc(-c4ccccc4)ncn3)CC2)cc1,6.0,Serotonin 7 (5-HT7) receptor,8
O=c1cc(-c2ccccc2)ncn1CCCCCN1CCN(Cc2ccccc2)CC1,5.88,Serotonin 7 (5-HT7) receptor,8
Cl.O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,7.33,Serotonin 7 (5-HT7) receptor,8
O=C(CCNC1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1csc2ccc(F)cc12,5.32,Serotonin 7 (5-HT7) receptor,8
NCCCN(CCCCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,6.63,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCCN1CCc2ccccc2C1)c1cccc2cccnc12,7.06,Serotonin 7 (5-HT7) receptor,8
O=C1CCCC(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,7.68,Serotonin 7 (5-HT7) receptor,8
N#Cc1ccc(N2CCC(NCCC(O)c3csc4ccccc34)CC2)cc1,5.78,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCn2c(=O)sc3ccccc32)CC1,8.11,Serotonin 7 (5-HT7) receptor,8
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CCC3)CC2,6.4,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1-c1cccc(CCN(C)C)c1,8.08,Serotonin 7 (5-HT7) receptor,8
COc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(c5c[nH]c6ccccc56)C4=O)CC3)c2c1,6.46,Serotonin 7 (5-HT7) receptor,8
COc1cccc(OC)c1-c1cccc2c1OC[C@H](N(C)C)C2,8.59,Serotonin 7 (5-HT7) receptor,8
CN(C)CCSc1cccc(Br)n1,7.43,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1-c1ccccc1OCCN(C)C,6.17,Serotonin 7 (5-HT7) receptor,8
O=C1NC2C=CC=C3CCCC1(CCCCN1CCN(c4ccccc4)CC1)C32,8.48,Serotonin 7 (5-HT7) receptor,8
COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,5.6,Serotonin 7 (5-HT7) receptor,8
C[C@@]12CN(c3ccc(Br)cc3)c3ccc(Br)cc3[C@@H]1CCN2,6.7,Serotonin 7 (5-HT7) receptor,8
CN1C(=N)N/C(=C/c2c[nH]c3ccc(Br)cc23)C1=O,5.91,Serotonin 7 (5-HT7) receptor,8
Brc1ccc2ccn(CCN3CCCN(C4CC4)CC3)c2c1,7.8,Serotonin 7 (5-HT7) receptor,8
O=C1Nc2ccc(Cl)c3c2C1(CCCCN1CC=C(c2ccc(Cl)cc2)CC1)CCC3,8.14,Serotonin 7 (5-HT7) receptor,8
CN(C)CCc1cn(-c2cccc3ccccc23)c2ccccc12.O=C(O)/C=C/C(=O)O,6.19,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccc(Cl)cc5)CC4)c(-c4ccccc4)cn23)n(C)c1=O,6.91,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCN4CCN(c5ccc(Cl)cc5)CC4)c(=O)ccn23)n(C)c1=O,7.21,Serotonin 7 (5-HT7) receptor,8
O=C([C@@H]1CCCN1C(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1,7.8,Serotonin 7 (5-HT7) receptor,8
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.75,Serotonin 7 (5-HT7) receptor,8
CSc1ccccc1N1CCN(CCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,7.29,Serotonin 7 (5-HT7) receptor,8
C[C@@H]1CCCN(CC[C@H](C)N(C)S(=O)(=O)c2cccc3ccccc23)C1,5.8,Serotonin 7 (5-HT7) receptor,8
COc1ccc(CNC(=O)CCCCCN2CCN(c3cccnc3-c3ccncc3)CC2)cc1,7.19,Serotonin 7 (5-HT7) receptor,8
CCCN(CCC)[C@@H]1CCc2c(cccc2-c2ccccc2)C1,6.72,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCN1CCC2CCCCC2C1)c1ccc2ncccc2c1,5.85,Serotonin 7 (5-HT7) receptor,8
CN(C)C1CCc2c(cccc2-c2cc(F)cc(F)c2)C1,6.75,Serotonin 7 (5-HT7) receptor,8
Fc1ccccc1-c1cccc2c1CCC(N1CCCC1)C2,7.29,Serotonin 7 (5-HT7) receptor,8
CN(C)[C@H]1CCc2c(cccc2-c2ccco2)C1,7.15,Serotonin 7 (5-HT7) receptor,8
O=C1Nc2cccc3c2C1(CCCCN1CCc2c([nH]c4ccccc24)C1)CCC3,8.24,Serotonin 7 (5-HT7) receptor,8
Cc1ccccc1-n1cc(CN2CC=C(c3ccccc3)CC2)c2ccccc21.O=C(O)/C=C/C(=O)O,7.48,Serotonin 7 (5-HT7) receptor,8
CC1CCN(CCC[C@H]2CCCN2S(=O)(=O)c2ccc(F)cc2)CC1,7.8,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCC[C@H]2CCCN2S(=O)(=O)c2ccccc2F)CC1,8.72,Serotonin 7 (5-HT7) receptor,8
O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccccn2)CC1)CCC3,8.7,Serotonin 7 (5-HT7) receptor,8
O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccccc2C(F)(F)F)CC1)CCC3,7.13,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(c1ccc2cccnc2c1)n1cc(C2=CCNCC2)c2cc(Cl)ccc21,5.13,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(C(=O)NC(=N)NCc2cccc3ccccc23)CC1,8.22,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCC23CCCc4cccc(c42)NC3=O)CC1,8.29,Serotonin 7 (5-HT7) receptor,8
O=C(CCN1CCN(Cc2ccccc2)CC1)N1CCN(c2ncccn2)CC1,7.63,Serotonin 7 (5-HT7) receptor,8
O=C(CCNCc1ccccc1)NCc1ccccc1,6.75,Serotonin 7 (5-HT7) receptor,8
Cl.Cn1c(=O)c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)n(C)c1=O,6.46,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCn2cnc3c2c(=O)n(C)c(=O)n3C)CC1.Cl,6.36,Serotonin 7 (5-HT7) receptor,8
NC(N)=NC(=O)c1ccc2c(c1)[C@]1(CCCO1)c1ccccc1-2,8.48,Serotonin 7 (5-HT7) receptor,8
Cc1cccc(S(=O)(=O)NCCCN2CCN(c3noc4ccccc34)CC2)c1,8.0,Serotonin 7 (5-HT7) receptor,8
Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(F)c1-2,7.54,Serotonin 7 (5-HT7) receptor,8
Brc1ccc2ccn(CCN3CCN4CCCCC4C3)c2c1,7.16,Serotonin 7 (5-HT7) receptor,8
COc1cccc(S(=O)(=O)N2CCC[C@H]2CCN2CCC(C)CC2)c1,8.0,Serotonin 7 (5-HT7) receptor,8
COc1cccc(OC)c1-c1cccc(CCN(C)C)c1,8.07,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1CCCN1C(=O)CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,6.95,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1CCCN1C(=O)CCCCCN1CCN(c2noc3ccccc23)CC1,7.3,Serotonin 7 (5-HT7) receptor,8
CC1CCN(CC[C@@H](C)C(C)S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,7.5,Serotonin 7 (5-HT7) receptor,8
CC(C)CN1CCCN(CCn2ccc3ccc(Br)cc32)CC1,7.43,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(OC(F)(F)F)cc1,6.57,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cccs1,7.03,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,8.17,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccs1,8.2,Serotonin 7 (5-HT7) receptor,8
Cc1ccc(N2CCN(Cc3ccccc3-c3ccccc3)CC2)cc1,5.56,Serotonin 7 (5-HT7) receptor,8
Clc1ccc(N2CCN(CCCCCOc3cc(-c4ccccc4)ncn3)CC2)cc1,5.86,Serotonin 7 (5-HT7) receptor,8
CN1CCCN(CCn2ccc3ccc([N+](=O)[O-])cc32)CC1,6.86,Serotonin 7 (5-HT7) receptor,8
COc1cccc2c1CCN(CCCNS(=O)(=O)c1cccc3ccccc13)C2,6.44,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cnc3ccccc3c2)CC1,7.1,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccccc5O)CC4)ccn23)n(C)c1=O,6.64,Serotonin 7 (5-HT7) receptor,8
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCN1CCN(c2ccccc2O)CC1,6.29,Serotonin 7 (5-HT7) receptor,8
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccccc2O)CC1,6.91,Serotonin 7 (5-HT7) receptor,8
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCN1CCN(c2ccc(Cl)cc2)CC1,6.44,Serotonin 7 (5-HT7) receptor,8
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccc(Cl)cc2)CC1,6.16,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCN4CCN(c5ccc(Cl)cc5)CC4)c(-c4ccccc4)cn23)n(C)c1=O,7.43,Serotonin 7 (5-HT7) receptor,8
O=C1c2ccccc2C(=O)N1CCCCN1CCc2ccccc2C1,8.07,Serotonin 7 (5-HT7) receptor,8
O=c1sc2ccccc2n1CCCCN1CCN(c2ccc(Cl)cc2)CC1,7.33,Serotonin 7 (5-HT7) receptor,8
O=c1sc2ccccc2n1CCCCN1CCN(c2ccccc2)CC1,7.44,Serotonin 7 (5-HT7) receptor,8
CC(Oc1cccc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,5.08,Serotonin 7 (5-HT7) receptor,8
COc1ccc2c(c1)c(-c1[nH]c(N)nc1C)cn2S(=O)(=O)c1cccc2ccccc12.Cl,5.96,Serotonin 7 (5-HT7) receptor,8
CCC(=O)Nc1nc(C)c(-c2cn(S(=O)(=O)c3ccccc3)c3ccc(F)cc23)[nH]1,5.07,Serotonin 7 (5-HT7) receptor,8
Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccc(Cl)cc5)CC4)ccn23)n(C)c1=O,5.44,Serotonin 7 (5-HT7) receptor,8
Cc1cccc(N2CCN(CCCCn3c(C)cn4c5c(=O)n(C)c(=O)n(C)c5nc34)CC2)c1C,6.42,Serotonin 7 (5-HT7) receptor,8
Cc1ccccc1C(=O)NC1CCN(CCOc2ccccc2-c2ccccc2)C1,7.23,Serotonin 7 (5-HT7) receptor,8
O=C(NC1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc2c(c1)OCCO2,6.79,Serotonin 7 (5-HT7) receptor,8
CSc1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(Cl)s2)C1,8.3,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1ccc(F)cc1,5.87,Serotonin 7 (5-HT7) receptor,8
O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(Cc3cn(-c4cccnc4)c4ccccc34)CC2)cc1,7.22,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2Cl)CC1,6.41,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2noc3ccccc23)CC1,7.75,Serotonin 7 (5-HT7) receptor,8
Cc1sc2nc(CCCCCN3CCN(c4ccc(Cl)cc4)CC3)[nH]c(=O)c2c1C,5.83,Serotonin 7 (5-HT7) receptor,8
CN(CCCN1CCN(c2ccccc2)CC1)c1cccc(NS(C)(=O)=O)c1,7.4,Serotonin 7 (5-HT7) receptor,8
CN(CCCCCCN1CCN(c2ccccc2)CC1)c1cccc(O)c1,7.92,Serotonin 7 (5-HT7) receptor,8
CN(CCCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cccc(O)c1.Cl,7.02,Serotonin 7 (5-HT7) receptor,8
CN(CCN1CCN(c2ccccc2)CC1)c1cccc([N+](=O)[O-])c1.Cl,6.48,Serotonin 7 (5-HT7) receptor,8
O=C1Nc2cccc3c2C1(CCCCN1CCC(c2ccccc2)CC1)CCC3,8.4,Serotonin 7 (5-HT7) receptor,8
Cn1cc(S(=O)(=O)NC2CC3CCC(C2)N3CCOc2cccc(-c3ccccc3)c2)cn1,7.3,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CC2CCC(C1)N2CCOc1cccc(-c2ccccc2)c1)c1ccc(F)c(F)c1,7.7,Serotonin 7 (5-HT7) receptor,8
CC(C)c1ccccc1OCCN1CC(NS(=O)(=O)c2cccc(F)c2)C1,7.85,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CCN(CCOc2ccccc2C2CCCC2)CC1)c1cccc(Cl)c1,7.77,Serotonin 7 (5-HT7) receptor,8
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cnn(C)c2)CC1,7.72,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(Cl)s1,7.92,Serotonin 7 (5-HT7) receptor,8
O=C1Cc2ccccc2N1CCCCCCCN1CC[C@H]2CCCC[C@@H]2C1,7.21,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCC(=O)NC2CCCc3ccccc32)CC1,8.05,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,8.47,Serotonin 7 (5-HT7) receptor,8
Cc1ccccc1N1CCN(CCCCn2c(=O)sc3ccccc32)CC1,9.0,Serotonin 7 (5-HT7) receptor,8
CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccccc3C#N)CC2)C1=O,7.85,Serotonin 7 (5-HT7) receptor,8
CN(C(=O)CCCCCN1CCN(c2cccc3ccccc23)CC1)c1cccc(O)c1.Cl,8.09,Serotonin 7 (5-HT7) receptor,8
Cl.Oc1cccc(N(CCCCCCN2CCN(c3ccccc3)CC2)Cc2ccccc2)c1,6.86,Serotonin 7 (5-HT7) receptor,8
O=c1sc2ccccc2n1CCCCCCN1CCN(c2ccccc2)CC1,8.53,Serotonin 7 (5-HT7) receptor,8
O=c1oc2ccccc2n1CCCCCCN1CCN(c2ccccc2)CC1,7.85,Serotonin 7 (5-HT7) receptor,8
Cc1c(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,7.6,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(Cc2cn(-c3cccc(C)c3C)c3ccccc23)CC1,8.16,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCN2C(=O)N(C)C(=O)C2(c2ccccc2)c2ccccc2)CC1,6.68,Serotonin 7 (5-HT7) receptor,8
CC1(C)C(=O)N(Cc2ccccc2)C(=O)N1CCCCCN1CCN(c2ccccc2)CC1.Cl,7.16,Serotonin 7 (5-HT7) receptor,8
CC1(c2ccc(Cl)cc2)NC(=O)N(CC(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O.Cl,8.1,Serotonin 7 (5-HT7) receptor,8
Cc1sc2nc(CCCCN3CCN(c4ccccc4)CC3)[nH]c(=O)c2c1C,6.45,Serotonin 7 (5-HT7) receptor,8
O=c1[nH]c(CCCCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc12,7.92,Serotonin 7 (5-HT7) receptor,8
CC(N)Cc1c[nH]c2ccccc12,6.99,Serotonin 7 (5-HT7) receptor,8
CC(C)(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)CC1,7.13,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,8.92,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(OC(F)(F)F)cc1,8.06,Serotonin 7 (5-HT7) receptor,8
Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1ccccc1-2,7.75,Serotonin 7 (5-HT7) receptor,8
Cl.NC(N)=NC(=O)c1ccc2c(c1)[nH]c1ccccc12,7.38,Serotonin 7 (5-HT7) receptor,8
Cl.Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2,7.07,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CCN(CCOc2ccccc2Cl)CC1)c1ccccc1,5.99,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(c1cccc2ncccc12)N1CCC[C@@H]1CCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,7.92,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(c1cccc2ncccc12)N1CCC[C@@H]1CCN1CCN(c2cccc3c2OCCO3)CC1,7.18,Serotonin 7 (5-HT7) receptor,8
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccc(F)cc2)CC1,6.97,Serotonin 7 (5-HT7) receptor,8
Cc1cccc(S(=O)(=O)NCCCN2CC=C(c3c[nH]c4ccc(F)cc34)CC2)c1,7.02,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc2ccccc12,7.54,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,6.26,Serotonin 7 (5-HT7) receptor,8
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc2ncccc12,8.1,Serotonin 7 (5-HT7) receptor,8
c1ccc(N2CCN(Cc3cn(-c4ccccn4)c4ccccc34)CC2)cc1,6.72,Serotonin 7 (5-HT7) receptor,8
Cc1cccc(-n2cc(CN3CCN(c4ccccc4)CC3)c3ccccc32)c1C.O=C(O)/C=C/C(=O)O,7.75,Serotonin 7 (5-HT7) receptor,8
CC(C)c1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C[C@H]2C(=O)N2CCCCC2)CC1,7.4,Serotonin 7 (5-HT7) receptor,8
C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,5.27,Serotonin 7 (5-HT7) receptor,8
Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(F)cc2n1,7.4,Serotonin 7 (5-HT7) receptor,8
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cc(Cl)cc2n1,6.9,Serotonin 7 (5-HT7) receptor,8
CCC1(CCCCN2CCN(c3cccc(OC)c3)CC2)C(=O)Nc2ccccc21,8.59,Serotonin 7 (5-HT7) receptor,8
Cc1[nH]c2ccc(O)cc2c1CCN1CCN(c2cccc3ccccc23)CC1,7.89,Serotonin 7 (5-HT7) receptor,8
O=C([C@@H]1Cc2ccccc2CN1C(=O)CCCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCOCC1,8.05,Serotonin 7 (5-HT7) receptor,8
O=C([C@@H]1CCCN1C(=O)CCCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCOCC1,7.52,Serotonin 7 (5-HT7) receptor,8
O=c1c(-c2ccc(F)cc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccccc34)C1)CCCC2,5.77,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(Cc2cn(-c3ccccc3C)c3ccccc23)CC1.O=C(O)/C=C/C(=O)O,8.06,Serotonin 7 (5-HT7) receptor,8
O=c1[nH]c(CCCCN2CCN(c3ccc(Cl)cc3)CC2)nc2ccccc12,5.95,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCCC(=O)NCc2ccccc2-c2ccc(Cl)cc2)CC1,7.59,Serotonin 7 (5-HT7) receptor,8
Cl.Cn1c(=O)c2c(ncn2CCCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O,6.32,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl,7.05,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCOc2ccc(C)cc2C)CC1.Cl,7.82,Serotonin 7 (5-HT7) receptor,8
O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,6.94,Serotonin 7 (5-HT7) receptor,8
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2ccc(Cl)cc2)CC1,6.7,Serotonin 7 (5-HT7) receptor,8
O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccn2)CC1,6.26,Serotonin 7 (5-HT7) receptor,8
COc1ccc(/C=C2\NC(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC,7.8,Serotonin 7 (5-HT7) receptor,8
COc1ccccc1N1CCN(CCCOc2c(C)cc(C)cc2C)CC1.Cl,6.8,Serotonin 7 (5-HT7) receptor,8
CN(C)CCSc1ccccc1-c1ccccc1,6.26,Serotonin 7 (5-HT7) receptor,8
CN(C)CCOc1ccccc1-c1ccccc1,6.81,Serotonin 7 (5-HT7) receptor,8
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,6.93,Serotonin 7 (5-HT7) receptor,8
O=c1n(CCCCCCN2CCN(c3nsc4ccccc34)CC2)c2cccc3c2n1CCC3,7.8,Serotonin 7 (5-HT7) receptor,8
