"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5093342";"";"None";"340.29";"0";"4.56";"2c";"CCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl";"Ki";"'='";"8.511";"nM";"8.07";"";"";"UO_0000065";"26.56";"0.52";"3.51";"37.96";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"8.07"
"CHEMBL5084249";"";"None";"317.86";"0";"4.90";"2f";"CCN(CC)CCc1ccc(Cl)c(-c2ccccc2OC)c1";"Ki";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"23.92";"0.47";"2.70";"60.96";"0";"CHEMBL5039770";"Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"25.0"
"CHEMBL5079536";"";"None";"522.07";"2";"5.52";"20";"Cc1c(S(=O)(=O)N[C@H]2C[C@H](C)N(CCCc3noc4cc(F)ccc34)C2)sc2ccc(Cl)cc12";"Ki";"'='";"416.87";"nM";"6.38";"";"";"UO_0000065";"12.22";"0.26";"0.86";"8.46";"0";"CHEMBL5046639";"Displacement of [3H]-LSD from human 5-HT7 receptor transfected in CHO-K1 cells measured after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046222";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"BINDING AGENT";"";"6.38"
"CHEMBL69040";"";"None";"434.54";"0";"4.11";"23j";"O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccccc2[N+](=O)[O-])CC1)CCC3";"Ki";"'='";"23.99";"nM";"7.62";"";"";"UO_0000065";"17.54";"0.33";"3.51";"9.68";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-7.62"
"CHEMBL5182877";"";"None";"420.56";"0";"2.30";"24";"COc1ccccc1N1CCN(CCCN2CCN(c3ncccc3C#N)CC2)CC1";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"13.24";"0.25";"3.27";"9.46";"0";"CHEMBL5145825";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells measured after 1 hr by Microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143593";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"2700.0"
"CHEMBL3764477";"";"None";"384.95";"1";"5.48";"19";"Cl.O=C(CCCCN1CCCCCC1)n1c2ccccc2c2ccccc21";"Ki";"'='";"954.99";"nM";"6.02";"";"";"UO_0000065";"17.27";"0.32";"0.54";"23.85";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"6.02"
"CHEMBL3764418";"";"None";"462.04";"1";"5.42";"31";"Cl.O=C(CCCCN1CCN(Cc2ccccc2)CC1)n1c2ccccc2c2ccccc21";"Ki";"'='";"282.0";"nM";"6.55";"";"";"UO_0000065";"15.39";"0.28";"1.13";"23.00";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"282.0"
"CHEMBL3763329";"";"None";"475.08";"1";"6.95";"18";"Cl.O=C(CCCCCN1CCC(Cc2ccccc2)CC1)n1c2ccccc2c2ccccc21";"Ki";"'='";"252.0";"nM";"6.60";"";"";"UO_0000065";"15.04";"0.27";"-0.35";"26.14";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"252.0"
"CHEMBL3764661";"";"None";"348.49";"1";"5.34";"9";"CC1CCN(CCCCC(=O)n2c3ccccc3c3ccccc32)CC1";"Ki";"'='";"592.0";"nM";"6.23";"";"";"UO_0000065";"17.87";"0.33";"0.89";"24.67";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"592.0"
"CHEMBL3289969";"";"None";"469.39";"0";"3.63";"29";"O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1";"Ki";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"15.91";"0.34";"3.84";"9.49";"0";"CHEMBL3297242";"Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"34.0"
"CHEMBL3289976";"";"None";"420.56";"0";"2.77";"36";"O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cccs1";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"17.06";"0.35";"4.40";"9.12";"0";"CHEMBL3297242";"Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"67.0"
"CHEMBL3215834";"";"None";"557.35";"0";"4.20";"37";"Cl.Cl.Cl.O=c1c2cnc3ccccc3c2ncn1CCCCN1CCN(c2ccc(Cl)cc2)CC1";"Ki";"'='";"328.0";"nM";"6.48";"";"";"UO_0000065";"14.47";"0.28";"2.28";"11.95";"0";"CHEMBL1817054";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811770";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3307715";"";"";"";"328.0"
"CHEMBL589524";"";"None";"270.38";"0";"3.31";"4d";"Cc1cccc(C)c1-c1cccc(OCCN(C)C)n1";"Ki";"'='";"1614.0";"nM";"5.79";"";"";"UO_0000065";"21.42";"0.40";"2.48";"22.84";"0";"CHEMBL1072174";"Displacement of [3H]5CT from human cloned 5HT7B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157560";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"1614.0"
"CHEMBL125745";"";"None";"300.38";"0";"2.38";"44";"NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"25.09";"0.49";"5.16";"11.58";"0";"CHEMBL620821";"Binding affinity for 5-hydroxytryptamine 7 receptor human cloned receptors in CHO cells using [3H]5-HT";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308072";"";"";"";"29.0"
"CHEMBL395870";"";"None";"239.36";"0";"3.77";"19";"Cc1ccccc1-c1cccc(CCN(C)C)c1";"Ki";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"33.92";"0.62";"4.35";"250.59";"1";"CHEMBL1072174";"Displacement of [3H]5CT from human cloned 5HT7B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157560";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"7.6"
"CHEMBL350166";"";"None";"265.41";"0";"2.86";"3a";"CN(C)CCSc1nc(-c2ccncc2)cs1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"28.52";"0.61";"4.71";"26.08";"0";"CHEMBL620825";"Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"27.0"
"CHEMBL309908";"";"None";"275.37";"0";"2.42";"29";"CN1CCCN(CCn2ccc3ccc(F)cc32)CC1";"Ki";"'='";"288.0";"nM";"6.54";"";"";"UO_0000065";"23.75";"0.45";"4.12";"57.32";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"288.0"
"CHEMBL82550";"";"None";"363.51";"0";"3.86";"36";"CN1CCCN(CCn2ccc3ccc(OCc4ccccc4)cc32)CC1";"Ki";"'='";"182.0";"nM";"6.74";"";"";"UO_0000065";"18.54";"0.34";"2.88";"32.65";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"182.0"
"CHEMBL70764";"";"None";"429.56";"0";"4.27";"25f";"NC(=O)c1ccc2c3c1CCCC3(CCCCN1CC=C(c3ccccc3)CC1)C(=O)N2";"Ki";"'='";"416.87";"nM";"6.38";"";"";"UO_0000065";"14.85";"0.27";"2.11";"8.46";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-6.38"
"CHEMBL70048";"";"None";"416.57";"1";"5.18";"25e";"COc1ccc2c3c1CCCC3(CCCCN1CC=C(c3ccccc3)CC1)C(=O)N2";"Ki";"'='";"109.65";"nM";"6.96";"";"";"UO_0000065";"16.71";"0.31";"1.78";"16.74";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-6.96"
"CHEMBL1910141";"";"None";"466.60";"0";"4.17";"6d";"COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)C3)c2ccccn2)CC1";"Ki";"'='";"97.0";"nM";"7.01";"";"";"UO_0000065";"15.03";"0.28";"2.84";"14.34";"0";"CHEMBL1913216";"Displacement of [3H]LSD from 5HT7 receptor expressed in HEK293 EBNA cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909551";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3833702";"";"";"";"97.0"
"CHEMBL380863";"";"None";"321.49";"0";"3.65";"8b";"O=S(=O)(c1ccccc1)C1(CCCN2CCCCC2)CCC1";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"17.32";"0.35";"1.92";"14.90";"0";"CHEMBL865587";"Displacement of [3H]5-HT from the cloned human 5-HT7 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"2700.0"
"CHEMBL181874";"";"None";"372.47";"0";"3.68";"3b";"COc1ccccc1N1CCN(Cc2ccn(-c3ccccc3C#N)c2)CC1";"Ki";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"22.20";"0.40";"4.59";"18.61";"1";"CHEMBL893116";"Displacement of [3H]LSD from human 5HT7 in sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308860";"";"";"";"5.4"
"CHEMBL2376450";"";"None";"342.49";"0";"4.98";"1-13";"Cc1ccc(N2CCN(Cc3ccccc3-c3ccccc3)CC2)cc1";"Ki";"'='";"2754.23";"nM";"5.56";"";"";"UO_0000065";"16.23";"0.29";"0.58";"85.80";"0";"CHEMBL2378992";"Displacement of [3H]-LSD from 5HT7 receptor (unknown origin) expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375224";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307512";"";"";"";"5.56"
"CHEMBL2376448";"";"None";"342.49";"0";"4.98";"1-11";"Cc1ccccc1N1CCN(Cc2ccccc2-c2ccccc2)CC1";"Ki";"'='";"1737.8";"nM";"5.76";"";"";"UO_0000065";"16.82";"0.30";"0.78";"88.89";"0";"CHEMBL2378992";"Displacement of [3H]-LSD from 5HT7 receptor (unknown origin) expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375224";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307512";"";"";"";"5.76"
"CHEMBL2376463";"";"None";"328.46";"0";"4.68";"1-1";"c1ccc(-c2ccccc2CN2CCN(c3ccccc3)CC2)cc1";"Ki";"'='";"537.0";"nM";"6.27";"";"";"UO_0000065";"19.09";"0.34";"1.59";"96.76";"0";"CHEMBL2378992";"Displacement of [3H]-LSD from 5HT7 receptor (unknown origin) expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375224";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307512";"";"";"";"537.0"
"CHEMBL490645";"";"None";"397.52";"0";"4.11";"12";"O=C1Cc2ccccc2N1C/C=C/CN1CCN(c2cccc3ccccc23)CC1";"Ki";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"18.01";"0.33";"3.05";"26.73";"0";"CHEMBL959382";"Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153441";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307512";"";"";"";"69.0"
"CHEMBL506875";"";"None";"413.57";"0";"4.72";"9";"O=C1Cc2ccccc2N1CCCCCN1CCN(c2cccc3ccccc23)CC1";"Ki";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"17.32";"0.32";"2.44";"26.73";"0";"CHEMBL959382";"Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153441";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307512";"";"";"";"69.0"
"CHEMBL489255";"";"None";"348.49";"0";"4.24";"17";"O=C1Cc2ccccc2N1CCCCN1CCCC(c2ccccc2)C1";"Ki";"'='";"193.0";"nM";"6.71";"";"";"UO_0000065";"19.27";"0.35";"2.47";"28.51";"0";"CHEMBL959382";"Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153441";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307512";"";"";"";"193.0"
"CHEMBL312489";"";"None";"325.38";"0";"3.30";"34";"CN1CCCN(CCn2ccc3ccc(C(F)(F)F)cc32)CC1";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"23.47";"0.45";"4.34";"66.94";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"23.0"
"CHEMBL81424";"";"None";"336.28";"0";"3.04";"19";"CN1CCCN(CCn2ccc3ccc(Br)cc32)CC1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"22.33";"0.51";"4.47";"65.81";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"31.0"
"CHEMBL206563";"";"None";"383.56";"0";"4.65";"8i";"O=S(=O)(c1ccccc1)C1(CCCN2CCC(c3ccccc3)C2)CCC1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"20.98";"0.41";"3.40";"21.52";"0";"CHEMBL865587";"Displacement of [3H]5-HT from the cloned human 5-HT7 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"9.0"
"CHEMBL4163778";"";"None";"505.02";"0";"1.65";"12";"COc1ccc(C2(C)NC(=O)N(CC(O)CN3CCN(c4ccccc4OC)CC3)C2=O)cc1.Cl";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"17.55";"0.33";"6.57";"8.69";"0";"CHEMBL4148419";"Displacement of [3H]-5-CT from human 5HT7BR expressed in HEK293 cell membranes after 1 hr by Microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145534";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"6.0"
"CHEMBL4177293";"";"None";"337.44";"1";"5.60";"7646570";"Cc1ccc(C(C)NCCC(c2ccc(F)cc2)c2ccco2)cc1";"Ki";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"14.53";"0.27";"-0.70";"19.48";"0";"CHEMBL4153708";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152222";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"12.5"
"CHEMBL158285";"";"None";"261.19";"0";"2.50";"5b";"CN(C)CCSc1cccc(Br)n1";"Ki";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"32.11";"0.88";"5.89";"52.00";"0";"CHEMBL620825";"Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"4.1"
"CHEMBL206748";"";"None";"375.58";"0";"4.68";"8l";"O=S(=O)(c1ccccc1)C1(CCCN2CCC3CCCCC3C2)CCC1";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"21.89";"0.43";"3.54";"22.00";"0";"CHEMBL865587";"Displacement of [3H]5-HT from the cloned human 5-HT7 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"6.0"
"CHEMBL4799274";"";"None";"501.63";"2";"5.06";"7g";"COc1ccc(-c2ccccc2N2CCN(CCCCOc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1";"Ki";"'='";"14.7";"nM";"7.83";"";"";"UO_0000065";"15.61";"0.29";"2.77";"12.38";"0";"CHEMBL4770539";"Displacement of [3H]-5-CT from human 5-HT7R expressed in human HEK293 cells assessed as inhibitory constant incubated for 60 mins by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765335";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"AGONIST";"";"14.7"
